0.155767,-0.696415,-0.525413,-0.872511,-0.764147
-0.296852,0.23193,-0.708254,-0.341657,-0.861794
-0.0669328,-0.0844528,0.0896635,-0.793253,-0.820043
-0.329915,-0.183009,-0.165408,0.0317498,-0.169619
-0.485426,-0.490222,-0.378769,-0.455923,-0.147318
0.0881226,7.43835e-06,0.0585748,0.103629,0.257833
443.489,10.9584,795.229,116.582,29.972
355.643,357.976,373.335,362.207,374.466
