0.806672,-0.754009,-0.422069,-0.994841,-0.477017,-0.496717
-0.249335,-0.102449,-0.624295,-0.920974,-0.506099,-0.458788
-0.928237,-0.219608,-0.0228809,-0.479436,-0.143802,-0.276159
-0.634084,-0.355558,-0.997805,0.317772,-0.219003,-0.738831
-0.995425,-0.969745,-0.710244,-0.576513,-0.0027832,-0.772795
-0.119223,-0.387876,-0.325852,-1,-0.117273,1
0.139329,0.175399,0.129103,0.0314359,0.29257,0.111835
185.412,42.0938,428.968,632.177,12.2289,999.999
374.502,373.437,361.218,357.74,355.472,363.027
