0.100468,-0.299428,-0.492212,-0.425127
-0.518521,0.416598,-0.997351,-0.999997
-0.978048,-0.994466,-0.0147773,-0.783663
-0.999851,-0.999916,-0.883158,-0.608494
0.120762,0.00578705,0.385068,0.745332
19.4164,8.3025,9.07375,23.0579
361.953,356.858,374.455,373.3
