0.497504,-0.467239,-0.798687,-0.562978,-0.900712
-0.51309,0.414781,-0.999957,-0.624304,-0.792368
-0.863754,-0.892727,0.0198561,-0.695836,-0.664561
-0.0543932,-0.0215901,-0.0504863,0.0547012,-0.218687
-0.764291,-0.772873,-0.62569,-0.683377,-0.0582123
2.05163e-08,0.048159,0.319272,0.0171891,0.327511
5.72213,6.54027,8.56782,1000,12.2489
236.562,223.013,270.606,252.601,286.017
