0.480672,-0.202448,-0.855425,-0.64954
-0.023936,0.0149121,-0.014711,-0.016711
-0.090925,-0.997227,0.857727,-0.590766
-0.857017,-0.903711,-0.999751,0.51337
0.193768,0.000108713,0.0860203,0.097814
999.949,183.948,847.023,4.67275
282.538,238.664,223.874,259.095
