0.11686,-0.185165,-0.654459,-0.115375,-0.799607,-0.167132
-0.926153,0.0375699,-0.736982,-0.85226,-0.956124,-0.999999
-0.757916,-0.736173,0.258979,-0.999846,-0.949808,-0.976806
-0.0434768,-0.863458,-0.349414,0.411171,-0.0478532,-0.476504
-0.284235,-0.441809,-0.41337,-0.339557,0.0770406,-0.317439
-0.945051,-0.0210516,-0.620127,-0.279879,-0.839641,0.2399
0.111695,0.594318,0.175335,0.0289256,0.150172,0.010256
771.346,759.211,5.40958,330.644,411.412,389.286
239.484,265.951,250.224,219.683,283.981,230.409
