0.472963,-0.536722,-0.393133,-0.552792
-0.826253,0.668524,-0.801365,-0.999012
-0.622472,-0.724865,-0.00791028,-0.537433
-0.809684,-0.838386,-0.726022,-0.556258
0.0254015,0.0752878,0.258166,0.648778
9.05239,5.95155,11.971,35.7921
386.213,357.93,422.779,448.6
