0.0428769,-0.064514,-0.914548,-1,-0.108005
-0.251851,0.00563151,-0.293126,-0.582563,-0.297744
-0.793406,-0.994087,-0.326721,-0.642175,-0.66049
-0.105966,-0.105672,-0.19401,0.0488434,-0.574769
-0.938235,-0.866273,-0.461366,-0.607134,0.395738
0.0381129,0.122581,0.495438,0.0988248,0.0374445
226.678,34.8895,21.5122,981.419,8.04369
357.784,385.714,436.062,414.657,451.868
