0.105527,-0.474715,-0.369521,-0.938714,-0.584544,-0.729671
-0.396124,0.622717,-0.72044,-0.720961,-0.325807,-0.601452
-0.616708,-0.678461,0.403349,-0.999995,-0.51848,-0.999002
-1,-0.826394,-0.999803,-0.555929,-0.997974,-0.633817
-0.972999,-0.516687,-0.590597,-0.047521,0.197836,-0.670789
-0.0622344,-0.894428,-0.989067,-0.297248,-0.319282,0.717695
0.175432,0.00627655,0.028289,0.609839,0.025001,0.0520571
11.4523,448.328,6.52761,340.418,307.38,740.84
438.762,452.308,428.637,357.741,413.186,385.707
